codigo_ibge,anomes_s,qtd_fam_pob,qtd_fam_baixa_renda,qtd_fam_acima_meio_sm
500260,202507,1411,636,1976
500270,202507,52199,39486,87472
500280,202507,557,377,817
500290,202507,913,1053,2403
500295,202507,1412,1374,2648
500310,202507,339,230,678
500315,202507,3991,704,1676
500320,202507,9627,5191,11095
500325,202507,3241,1302,3664
500330,202507,2695,1760,3984
500345,202507,623,656,1511
500348,202507,1408,611,1349
500350,202507,385,349,805
500370,202507,11495,9002,13743
500375,202507,785,750,1604
500380,202507,801,1295,2530
500390,202507,305,143,479
500400,202507,520,514,1167
500410,202507,939,667,1352
500430,202507,688,966,1810
500440,202507,352,340,1194
500450,202507,695,739,1362
500460,202507,633,1537,2649
500470,202507,896,1202,2191
500480,202507,1338,500,757
500490,202507,371,312,817
500500,202507,1094,1733,2367
500510,202507,328,133,439
500515,202507,667,428,817
500520,202507,1978,793,1448
500525,202507,546,357,572
500540,202507,1612,1976,4091
500560,202507,3758,1095,2600
500568,202507,2359,1355,3129
500570,202507,3799,2415,5512
500580,202507,1363,971,1812
500600,202507,1310,1257,2433
500620,202507,3341,2343,5936
500625,202507,193,170,336
500627,202507,145,269,499
500630,202507,1990,2136,5749
500635,202507,1928,618,1027
500640,202507,883,303,850
500660,202507,8941,6965,12953
500690,202507,1370,740,1756
500710,202507,836,1418,2443
500720,202507,1409,1744,3572
500730,202507,259,360,703
500740,202507,1822,1182,2480
500750,202507,415,375,763
500755,202507,325,385,882
500769,202507,1046,1515,3729
500770,202507,592,551,717
500780,202507,334,454,1051
500790,202507,3203,2602,5560
500793,202507,1041,626,1154
500795,202507,1319,738,1140
500797,202507,334,180,527
500800,202507,1163,1025,2318
500830,202507,6528,6123,13131
500840,202507,467,337,813
510010,202507,886,280,744
510020,202507,671,1174,3310
510025,202507,3175,2127,5252
510030,202507,951,736,2126
510035,202507,446,314,531
510040,202507,1025,615,1267
510050,202507,1158,330,1177
510060,202507,486,489,925
510080,202507,522,556,877
510100,202507,325,143,353
510120,202507,143,37,190
510125,202507,603,742,1135
510130,202507,761,406,1036
510140,202507,1317,1018,1372
510160,202507,1456,241,859
510170,202507,2669,1153,2723
510180,202507,6525,3210,8108
510185,202507,624,459,818
510190,202507,728,744,1666
510250,202507,7572,4640,8134
510260,202507,1643,536,558
510263,202507,710,1663,2866
510267,202507,1229,1941,4448
510268,202507,203,546,905
510269,202507,371,233,519
510270,202507,796,1034,1334
510279,202507,332,589,1288
510285,202507,427,324,683
510300,202507,2321,817,1918
510305,202507,702,482,858
510310,202507,514,348,559
510320,202507,914,1316,2910
510325,202507,1225,2102,2388
510330,202507,1860,697,1481
510335,202507,2427,1561,2300
510336,202507,276,158,339
510337,202507,641,465,756
510340,202507,37018,26151,54891
510343,202507,561,227,674
510345,202507,628,298,805
510350,202507,819,1059,2287
510360,202507,766,300,1010
510370,202507,1048,456,755
510380,202507,266,85,378
510385,202507,1158,265,560
510390,202507,833,284,755
510395,202507,327,121,334
510410,202507,2764,1309,2615
510420,202507,1386,381,1422
510450,202507,164,100,304
510452,202507,722,278,557
510454,202507,503,298,697
510455,202507,329,293,560
510460,202507,691,509,987
510480,202507,1963,1178,2999
510490,202507,941,410,782
510500,202507,486,399,824
510510,202507,1492,1326,2397
510515,202507,1905,1832,2445
510517,202507,764,505,1025
510520,202507,607,455,1834
510523,202507,484,239,609
510525,202507,2771,3029,6048
510530,202507,414,141,282
510550,202507,1366,718,1368
510558,202507,909,676,1106
510560,202507,422,935,1468
510562,202507,2660,1424,3273
510590,202507,1763,764,1823
510600,202507,463,311,697
510610,202507,1295,650,1673
510615,202507,799,981,1324
510617,202507,813,211,400
510618,202507,727,277,738
510619,202507,119,215,387
510620,202507,328,304,939
510621,202507,246,628,1101
510622,202507,976,2120,4157
510623,202507,1171,702,1759
510624,202507,199,596,875
510625,202507,1364,1153,2487
510626,202507,448,492,715
510627,202507,192,183,441
510628,202507,540,332,701
510629,202507,454,654,1233
510630,202507,1395,982,2043
510631,202507,317,103,210
510637,202507,1241,1065,2100
510642,202507,2823,1733,2811
510645,202507,325,242,528
510650,202507,4162,1347,3813
510665,202507,510,350,910
510670,202507,224,79,231
510675,202507,2045,2348,3829
510677,202507,1233,462,998
510680,202507,166,207,545
510682,202507,1035,556,949
510685,202507,284,148,336
510700,202507,1541,967,2139
510704,202507,3246,3535,6935
510706,202507,1985,905,1451
510710,202507,963,813,1910
510715,202507,214,155,363
510718,202507,1019,437,1228
510719,202507,204,131,308
510720,202507,312,244,441
510724,202507,257,290,525
510726,202507,362,120,362
510729,202507,103,185,549
510730,202507,1113,732,1490
510735,202507,778,325,555
510740,202507,439,160,577
510757,202507,186,223,340
510760,202507,9857,12421,28403
510770,202507,2375,675,2052
510774,202507,268,117,228
510775,202507,149,243,559
510776,202507,268,178,512
510777,202507,639,375,692
510779,202507,374,182,438
510780,202507,1821,1038,2258
510785,202507,782,519,1297
510787,202507,1062,1326,2341
510788,202507,209,115,281
510790,202507,2859,9896,14650
510792,202507,3503,4775,7883
510794,202507,314,531,599
510795,202507,4797,4188,7437
510800,202507,418,558,848
510805,202507,485,478,1063
510810,202507,376,104,392
510820,202507,330,144,462
510830,202507,388,244,319
510835,202507,240,200,413
510840,202507,31124,12762,34170
510850,202507,404,702,1269
510860,202507,1082,927,1529
510880,202507,190,304,363
510885,202507,193,182,370
510890,202507,325,277,469
510895,202507,632,361,877
520005,202507,2244,1494,1827
520010,202507,1248,940,1770
520013,202507,982,1339,2637
520015,202507,162,176,295
520017,202507,459,365,735
520020,202507,315,115,269
520025,202507,24546,11677,15867
520030,202507,4220,1175,2778
520050,202507,130,118,288
520055,202507,637,328,1053
520060,202507,977,553,1122
520080,202507,752,683,1012
520082,202507,324,213,526
520085,202507,368,350,523
520090,202507,430,119,447
520110,202507,7222,19948,32723
520120,202507,84,58,151
520130,202507,1480,1183,2405
520140,202507,15800,25192,33689
520145,202507,127,208,380
520150,202507,321,182,554
520160,202507,377,225,542
520170,202507,1761,970,2568
520180,202507,1802,704,1271
520215,202507,884,403,844
520235,202507,365,150,482
520250,202507,441,839,990
520260,202507,207,191,458
520280,202507,378,195,406
520310,202507,476,190,491
520320,202507,880,543,1522
520330,202507,2764,1260,2418
520340,202507,984,495,1304
520350,202507,1258,953,2172
520355,202507,653,696,1020
520357,202507,534,180,431
520360,202507,306,222,444
520380,202507,365,392,963
520390,202507,463,432,849
520393,202507,288,198,422
520396,202507,534,175,327
520400,202507,1058,350,716
520410,202507,820,476,1147
520420,202507,217,67,160
520425,202507,440,398,1095
520430,202507,832,667,1681
520440,202507,613,1069,2292
520450,202507,4604,5009,9528
520455,202507,221,358,520
520460,202507,476,256,454
520465,202507,555,149,381
520470,202507,1253,736,1338
520480,202507,518,310,625
520485,202507,1208,350,633
520490,202507,2284,952,2156
520495,202507,945,267,681
520500,202507,933,413,1142
520505,202507,533,193,378
520510,202507,5618,3126,6063
520520,202507,623,358,541
520530,202507,1291,853,1431
520540,202507,851,980,2082
520545,202507,530,539,832
520547,202507,814,444,861
520549,202507,10283,4704,7352
520551,202507,3422,1061,2148
520552,202507,582,247,576
520570,202507,199,131,333
520580,202507,1192,482,1367
520590,202507,695,340,648
520620,202507,6056,2603,4781
520630,202507,469,246,478
520640,202507,867,777,1179
520650,202507,532,196,539
520660,202507,231,114,359
520670,202507,636,203,474
520680,202507,502,181,651
520690,202507,207,125,312
520710,202507,140,104,311
520725,202507,650,307,737
520735,202507,413,252,529
520740,202507,855,770,1457
520750,202507,372,203,437
520753,202507,707,414,650
520760,202507,843,254,505
520780,202507,644,479,961
520790,202507,1468,699,1744
520800,202507,10139,5459,9970
520810,202507,438,308,555
520815,202507,209,221,350
520830,202507,994,281,663
520840,202507,1273,1123,1421
520850,202507,305,244,646
520860,202507,3393,3704,6354
520870,202507,65840,47184,96704
520880,202507,4602,3792,5468
520890,202507,2119,1105,2715
520910,202507,1447,1920,3047
520915,202507,456,191,483
520920,202507,2305,1015,2042
520929,202507,252,232,363
520940,202507,475,253,509
520945,202507,193,136,305
520960,202507,626,220,501
520970,202507,1964,1697,2878
520980,202507,298,219,360
520990,202507,2097,548,1306
520993,202507,382,322,819
520995,202507,850,888,1475
521000,202507,2858,2971,5803
521010,202507,2089,1280,2476
521015,202507,340,150,396
521020,202507,1735,1630,3829
521030,202507,344,135,360
521040,202507,2984,3254,4915
521056,202507,324,430,550
521060,202507,418,301,493
521080,202507,261,284,695
521090,202507,908,1075,1965
521100,202507,926,439,884
521120,202507,1668,1907,2835
521130,202507,378,311,840
521140,202507,833,404,1067
521150,202507,5815,3704,8982
521160,202507,394,126,449
521170,202507,311,410,581
521180,202507,4184,2790,4260
521190,202507,4484,3902,7676
521200,202507,259,201,395
521205,202507,357,129,258
521210,202507,217,311,629
521220,202507,1729,1054,2241
521225,202507,291,77,218
521230,202507,954,397,698
521250,202507,21142,12400,18915
521260,202507,313,155,292
521270,202507,1424,367,768
521280,202507,892,625,1049
521290,202507,213,155,365
521295,202507,629,321,647
521300,202507,799,498,925
521305,202507,325,146,373
521308,202507,1609,1286,2738
521310,202507,3259,3881,8062
521340,202507,129,88,255
521350,202507,1326,325,740
521370,202507,339,509,762
521375,202507,621,627,1234
521377,202507,628,186,447
521380,202507,968,3055,4933
521385,202507,298,201,388
521390,202507,182,356,492
521400,202507,1744,679,1614
521405,202507,392,374,822
521410,202507,466,214,359
521440,202507,554,466,798
521450,202507,2040,1818,2563
521460,202507,1802,2342,5200
521470,202507,435,216,571
521480,202507,159,121,392
521483,202507,1176,662,1101
521486,202507,843,411,795
521487,202507,276,93,228
521490,202507,428,177,371
521500,202507,835,623,922
521520,202507,439,177,406
521523,202507,8382,4673,7007
521525,202507,456,251,503
521530,202507,738,733,1406
521540,202507,311,195,320
521550,202507,315,479,1534
521560,202507,2620,1884,3082
521565,202507,240,165,423
521570,202507,1669,1828,3087
521580,202507,177,130,337
521590,202507,408,221,464
521600,202507,189,135,348
521630,202507,563,453,1039
521640,202507,678,608,1127
521645,202507,109,197,425
521680,202507,707,443,712
521690,202507,244,134,203
521710,202507,1616,1045,1991
521720,202507,729,582,1607
521730,202507,1250,1812,2954
521740,202507,2034,1605,2974
521760,202507,11800,4745,7940
521770,202507,595,1374,2063
521800,202507,2524,2588,4350
521805,202507,305,284,721
521810,202507,373,154,428
521830,202507,3618,1572,2477
521839,202507,548,198,475
521850,202507,1770,2825,5186
521860,202507,559,601,1253
521870,202507,319,292,587
521878,202507,238,274,601
521880,202507,10681,9084,16496
521890,202507,858,1035,2261
521900,202507,437,453,1060
521910,202507,602,344,712
521920,202507,257,156,310
521925,202507,391,235,499
521930,202507,2329,1470,3251
521935,202507,471,213,542
521940,202507,557,275,669
521945,202507,313,143,524
521950,202507,288,191,361
521960,202507,271,169,354
521970,202507,1114,635,1048
521971,202507,182,264,591
521973,202507,660,475,972
521975,202507,9055,3406,7415
521980,202507,1317,450,1057
521990,202507,814,356,736
522000,202507,1025,924,1197
522005,202507,147,101,253
522010,202507,1757,1654,3114
522015,202507,629,270,506
522020,202507,2276,1364,3186
522026,202507,267,248,439
522028,202507,243,124,326
522040,202507,1316,884,2432
522045,202507,7344,9327,12318
522050,202507,513,349,666
522060,202507,1551,1019,1954
522068,202507,930,357,644
522070,202507,690,123,351
522100,202507,305,299,497
522108,202507,924,161,514
522119,202507,1289,356,795
522130,202507,326,132,301
522140,202507,9069,9328,15939
522145,202507,337,159,321
522150,202507,268,330,662
522155,202507,455,217,425
522157,202507,417,170,327
522160,202507,1503,2615,4688
522170,202507,1695,671,1220
522180,202507,245,306,500
522185,202507,8732,10487,13073
522190,202507,323,242,453
522200,202507,896,789,1363
522205,202507,607,555,843
522220,202507,554,283,543
522230,202507,618,326,810
530010,202507,187312,87058,136573
110001,202506,1379,1238,2190
110002,202506,7377,4673,8319
110003,202506,257,307,548
110004,202506,4775,4456,8392
110005,202506,983,797,1413
110006,202506,365,624,1181
110007,202506,206,422,703
110008,202506,1734,794,1291
110009,202506,952,1786,2498
110010,202506,4702,2137,2860
110011,202506,2836,3010,4737
110012,202506,7007,5742,11061
110013,202506,2020,2336,3940
110014,202506,1041,1133,1646
110015,202506,2121,1946,3126
110018,202506,1151,1559,3178
110020,202506,50479,23577,44009
110025,202506,1783,1201,2768
110026,202506,178,239,350
110028,202506,1549,3050,4951
110029,202506,490,416,933
110030,202506,3852,4893,9605
110032,202506,862,1205,2382
110033,202506,2370,1592,1939
110034,202506,1085,865,1301
110037,202506,234,616,838
110040,202506,989,1108,1625
110045,202506,1683,1446,2335
110050,202506,401,574,947
110060,202506,210,338,608
110070,202506,431,585,788
110080,202506,3602,1436,2748
110090,202506,209,206,360
110092,202506,770,438,811
110094,202506,1099,1104,1512
110100,202506,672,731,797
110110,202506,625,692,918
110120,202506,567,367,716
110130,202506,680,756,1308
110140,202506,1303,763,1327
110143,202506,639,420,728
110145,202506,315,257,564
110146,202506,231,175,374
110147,202506,247,181,590
110148,202506,159,280,878
110149,202506,1101,1068,1572
110150,202506,695,941,1258
110155,202506,329,261,536
110160,202506,402,554,856
110170,202506,922,480,1062
110175,202506,954,632,1272
110180,202506,434,420,630
120001,202506,1976,826,1347
120005,202506,1769,494,495
120010,202506,5149,1058,1705
120013,202506,1658,880,930
120017,202506,1815,723,1133
120020,202506,13619,3778,3268
120025,202506,2576,874,1211
120030,202506,5153,1843,1163
120032,202506,1692,310,276
120033,202506,4433,681,752
120034,202506,2438,611,837
120035,202506,3675,602,702
120038,202506,2062,885,1093
120039,202506,2063,359,373
120040,202506,39208,17212,23946
120042,202506,2932,589,610
120043,202506,1166,240,383
120045,202506,3019,1163,1755
120050,202506,8878,1910,2119
120060,202506,8621,1945,1964
120070,202506,2602,976,1219
120080,202506,4499,915,1562
130002,202506,3290,666,850
130006,202506,2648,468,833
130008,202506,2466,362,610
130010,202506,3884,400,1032
130014,202506,1980,1039,1675
130020,202506,1914,768,715
130030,202506,15995,1087,2942
130040,202506,3347,703,1038
130050,202506,5749,1357,1447
130060,202506,6822,1342,1629
130063,202506,5375,798,1334
130068,202506,3555,533,927
130070,202506,5663,1357,1939
130080,202506,6516,1092,1722
130083,202506,2647,382,723
130090,202506,3050,788,1042
130100,202506,5997,1316,1492
130110,202506,4844,1776,2693
130115,202506,4111,759,1267
130120,202506,14577,2432,3382
130130,202506,3932,1104,1738
130140,202506,6512,1151,1434
130150,202506,4143,629,701
130160,202506,6748,728,734
130165,202506,3293,583,475
130170,202506,12115,1699,4435
130180,202506,4583,402,429
130185,202506,15398,2485,5946
130190,202506,14688,4878,6631
130195,202506,2102,558,388
130200,202506,1641,781,1041
130210,202506,1280,512,417
130220,202506,2638,252,837
130230,202506,5162,644,833
130240,202506,12669,1599,3843
130250,202506,19423,4678,6364
130255,202506,3928,777,1540
130260,202506,276665,86951,140164
130270,202506,8196,2088,2850
130280,202506,3296,545,530
130290,202506,14171,1633,3768
130300,202506,4287,828,1440
130310,202506,5926,1166,1913
130320,202506,2063,1008,1103
130330,202506,3513,838,1274
130340,202506,20819,3586,6132
130350,202506,3310,663,520
130353,202506,4891,1655,2876
130356,202506,3167,1395,1437
130360,202506,2531,412,843
130370,202506,3474,1840,1297
130380,202506,8007,1933,1279
130390,202506,7150,1178,1832
130395,202506,2223,406,822
130400,202506,2246,475,836
130406,202506,9660,2839,2952
130410,202506,4239,781,1087
130420,202506,13898,2935,4015
130423,202506,3812,609,763
130426,202506,3053,351,629
130430,202506,3690,725,1274
130440,202506,4942,502,1304
140002,202506,1933,479,659
140005,202506,2490,817,1196
140010,202506,31665,24719,22485
140015,202506,4374,508,1768
